PostalCode,FSA,Place Name,FSA1
L0K2A0,L0K,Victoria Harbour,L
L0K2B0,L0K,Washago,L
L0K2C0,L0K,Waubaushene,L
L0K2E0,L0K,Wyebridge,L
L0K2G0,L0K,Warminster,L
L0L0B6,L0L,Springwater,L
L0L1A0,L0L,Alcona Beach,L
L0L1B0,L0L,Balm Beach,L
L0L1C0,L0L,Bell Ewart,L
L0L1E0,L0L,Big Bay Point,L
L0L1G0,L0L,Big Cedar Point,L
L0L1H0,L0L,Bluewater Beach,L
L0L1J0,L0L,Cawaja Beach,L
L0L1J3,L0L,Minesing,L
L0L1K0,L0L,Innisfil,L
L0L1L0,L0L,Cookstown,L
L0L1M0,L0L,Deanlea Beach,L
L0L1N0,L0L,Egbert,L
L0L1P0,L0L,Elmvale,L
L0L1S0,L0L,Glenwood Beach,L
L0L1T0,L0L,Oro-Medonte,L
L0L1V0,L0L,Barrie,L
L0L1W0,L0L,Lefroy,L
L0L1X0,L0L,Midhurst,L
L0L1Y0,L0L,Glencairn,L
L0L1Z0,L0L,Nantyr Park,L
L0L2A0,L0L,New Wasaga Beach,L
L0L2B0,L0L,Nottawaga Beach,L
L0L2C0,L0L,Oakview Beach,L
L0L2E0,L0L,Oro Station,L
L0L2G0,L0L,Ossossane Beach,L
L0L2H0,L0L,Oxbow Park,L
L0L2J0,L0L,Midland,L
L0L2K0,L0L,Phelpston,L
L0L2L0,L0L,Shanty Bay,L
L0L2N2,L0L,Thornton,L
L0L2P0,L0L,Wasaga Beach,L
L0L2R0,L0L,Wendake Beach,L
L0L2S0,L0L,Woodland Beach,L
L0L2T0,L0L,Wyevale,L
L0L2V0,L0L,Wymbolwood Beach,L
L0L2X0,L0L,Oro,L
L0M0C1,L0M,Stayner,L
L0M1A0,L0M,Alliston,L
L0M1B0,L0M,Angus,L
L0M1C0,L0M,Borden,L
L0M1E0,L0M,Brocks Beach,L
L0M1G0,L0M,Creemore,L
L0M1H0,L0M,Duntroon,L
L0M1L0,L0M,Glen Huron,L
L0M1M0,L0M,Lisle,L
L0M1N0,L0M,New Lowell,L
L0M1R0,L0M,Springhunt Island,L
L0N1A0,L0N,Alton,L
L0N1B0,L0N,Belfountain,L
L0N1B2,L0N,Mono,L
L0N1C0,L0N,Caledon,L
L0N1E0,L0N,Adjala-Tosorontio,L
L0N1H0,L0N,Honeywood,L
L0N1J0,L0N,Hornings Mills,L
L0N1K0,L0N,Inglewood,L
L0N1M0,L0N,Mansfield,L
L0N1N0,L0N,Orton,L
L0N1P0,L0N,Palgrave,L
L0P1A0,L0P,Bolton,L
L0P1B0,L0P,Campbellville,L
L0P1C0,L0P,Cheltenham,L
L0P1H0,L0P,Ballinafad,L
L0P1J0,L0P,Moffat,L
L0P1K0,L0P,Halton Hills,L
L0P1L0,L0P,Palermo,L
L0P1M0,L0P,Snelgrove,L
L0P1N0,L0P,Terra Cotta,L
L0P1R0,L0P,Acton,L
L0R1B0,L0R,Beamsville,L
L0R1C0,L0R,Binbrook,L
L0R1E0,L0R,Caistor Centre,L
L0R1E5,L0R,Wellandport,L
L0R1G0,L0R,Campden,L
L0R1J0,L0R,Copetown,L
L0R1K0,L0R,Freelton,L
L0R1L0,L0R,Fruitland,L
L0R1M0,L0R,Grassie,L
L0R1N0,L0R,Greensville,L
L0R1P0,L0R,Hannon,L
L0R1S0,L0R,Jordan Station,L
L0R1T0,L0R,Lynden,L
L0R1V0,L0R,Flamborough,L
L0R1W0,L0R,Glanbrook,L
L0R1X0,L0R,Rockton,L
L0R2A0,L0R,Smithville,L
L0R2C0,L0R,Vineland,L
L0R2E0,L0R,Vineland Station,L
L0R2G0,L0R,Vinemount,L
L0R2H0,L0R,Waterdown,L
L0R2J0,L0R,St Anns,L
L0R2K0,L0R,West Flamborough,L
L0R2L0,L0R,Winona,L
L0S1A0,L0S,Allanburg,L
L0S1B0,L0S,Crystal Beach,L
L0S1C0,L0S,Fenwick,L
L0S1E0,L0S,Fonthill,L
L0S1E9,L0S,Thorold,L
L0S1G0,L0S,Long Beach,L
L0S1H0,L0S,Morgan's Point,L
L0S1J0,L0S,Niagara On The Lake,L
L0S1K0,L0S,Port Robinson,L
L0S1L0,L0S,Queenston,L
L0S1M0,L0S,Ridgeville,L
L0S1N0,L0S,Fort Erie,L
L0S1R0,L0S,Sherkston,L
L0S1S0,L0S,Stevensville,L
L0S1T0,L0S,Virgil,L
L0S1V0,L0S,Wainfleet,L
L0S1W0,L0S,Willow Bay,L
L1A0A1,L1A,Port Hope,L
L1E0A1,L1E,Courtice,L
L1E4V2,L1E,Oshawa,L
L1M0A1,L1M,Whitby,L
L1S0A1,L1S,Ajax,L
L2E0A1,L2E,Niagara Falls,L
L2G7X5,L2G,Niagara Falls.,L
L2M0A1,L2M,St Catharines,L
L2M1A1,L2M,Saint Catharines,L
L2M1L7,L2M,St.-Catharines,L
L2M2E1,L2M,Port Weller,L
L2M3W2,L2M,Niagara-On-The-Lake,L
L2M3W6,L2M,St. Catharines,L
L2N8R9,L2N,Port Dalhousie,L
L3B0A1,L3B,Welland,L
L3B5P8,L3B,Port Colborne,L
L3C3E5,L3C,Pelham,L
L3M0A1,L3M,Grimsby,L
L3T0A1,L3T,Thornhill,L
L3T0A3,L3T,Richmond Hill,L
L3V0A0,L3V,Atherley,L
L3V0A1,L3V,Orillia,L
L3V1A2,L3V,Ramara,L
L3V7X8,L3V,Severn,L
L3X1A1,L3X,Newmarket,L
L3X2R3,L3X,King,L
L4A0E1,L4A,Whitchurch-Stouffville,L
L4B4W6,L4B,Aurora,L
L4H0A1,L4H,Woodbridge,L
L4K0A1,L4K,Concord,L
L4P0C8,L4P,Georgina,L
L4R5G4,L4R,Tay,L
L4T0A1,L4T,Mississauga,L
L5M1K9,L5M,Streetsville,L
L6B0E3,L6B,Scarborough,L
L6P0A1,L6P,Brampton,L
L6T0C8,L6T,Centre Wellington,L
L6W1P0,L6W,South Brampton,L
L7C0A2,L7C,Caledon East,L
L7C0A6,L7C,Caledon Village,L
L8G5S3,L8G,Stony,L
L8S4K2,L8S,Ancaster,L
L9Y0A1,L9Y,Collingwood,L
M1B1G7,M1B,Toronto,M
M1B1K0,M1B,Agincourt,M
M1C1B0,M1C,West Hill,M
M1L4R9,M1L,North York,M
M1S0C8,M1S,Scarborough Township,M
M2H1J0,M2H,Willowdale,M
M3A1Z0,M3A,Don Mills,M
M3C1R7,M3C,East York,M
M3H2S0,M3H,Downsview,M
M3J3S9,M3J,North Bay,M
M4H1C0,M4H,Totonto,M
M4M1G2,M4M,Etobicoke,M
M9V1A0,M9V,Rexdale,M
N0A0A0,N0A,Haldimand County,N
N0A1A7,N0A,Hagersville,N
N0A1B0,N0A,Canboro,N
N0A1C0,N0A,Canfield,N
N0A1E0,N0A,Cayuga,N
N0A1G0,N0A,Nanticoke,N
N0A1J0,N0A,Jarvis,N
N0A1K0,N0A,Lowbanks,N
N0A1M0,N0A,Ohsweken,N
N0A1N0,N0A,Port Dover,N
N0A1P0,N0A,Selkirk,N
N0A1R0,N0A,56 York.,N
N0A1S0,N0A,Townsend,N
N0B1B0,N0B,Ariss,N
N0B1C0,N0B,Arkell,N
N0B1E0,N0B,Ayr,N
N0B1F0,N0B,Pilkington,N
N0B1G0,N0B,Baden,N
N0B1J0,N0B,Belwood,N
N0B1K0,N0B,Woolwich,N
N0B1L0,N0B,Branchton,N
N0B1M0,N0B,Breslau,N
N0B1N0,N0B,Conestogo,N
N0B1P0,N0B,Eden Mills,N
N0B1S0,N0B,Elora,N
N0B1T0,N0B,Erin,N
N0B1V0,N0B,Floradale,N
N0B1W0,N0B,Glen Morris,N
N0B1X0,N0B,Hawkesville,N
N0B1Y0,N0B,Heidelberg,N
N0B1Z0,N0B,Hillsburgh,N
N0B2A0,N0B,Linwood,N
N0B2B0,N0B,Maryhill,N
N0B2C0,N0B,Morriston,N
N0B2E0,N0B,New Dundee,N
N0B2G0,N0B,New Hamburg,N
N0B2H0,N0B,Kitchener,N
N0B2J0,N0B,Puslinch,N
N0B2K0,N0B,Guelph,N
N0B2K9,N0B,Rockwood,N
N0B2L0,N0B,St Agatha,N
N0B2M0,N0B,St Clements,N
N0B2N0,N0B,St Jacobs,N
N0B2P0,N0B,Shakespeare,N
N0B2R0,N0B,Tavistock,N
N0B2S0,N0B,Wallenstein,N
N0B2T0,N0B,Wellesley,N
N0B2V0,N0B,West Montrose,N
N0C1A0,N0C,Badjeros,N
N0C1B0,N0C,Southgate,N
N0C1B9,N0C,Artemesia Township,N
N0C1C0,N0C,Feversham,N
N0C1E0,N0C,Flesherton,N
N0C1G0,N0C,Kimberley,N
N0C1H0,N0C,Markdale,N
N0C1L0,N0C,Proton Station,N
N0C1M0,N0C,Singhampton,N
N0E1A0,N0E,Burford,N
N0E1B0,N0E,Cathcart,N
N0E1C0,N0E,Clear Creek,N
N0E1E0,N0E,Paris,N
N0E1G0,N0E,Langton,N
N0E1H0,N0E,La Salette,N
N0E1J0,N0E,Long Point Beach,N
N0E1M0,N0E,Port Rowan,N
N0E1M9,N0E,Delhi,N
N0E1N0,N0E,South Dumfries,N
N0E1P0,N0E,St Williams,N
N0E1R0,N0E,Brantford,N
N0E1S0,N0E,Teeterville,N
N0E1T0,N0E,Turkey Point,N
N0E1V0,N0E,Vanessa,N
N0E1W0,N0E,Vittoria,N
N0E1X0,N0E,Walsingham,N
N0E1Z0,N0E,Wilsonville,N
N0E2A0,N0E,Windham Centre,N
N0G1A0,N0G,Arthur,N
N0G1A9,N0G,Mildmay,N
N0G1B0,N0G,Atwood,N
N0G1C0,N0G,Ayton,N
N0G1E0,N0G,Belgrave,N
N0G1G0,N0G,Bluevale,N
N0G1H0,N0G,Brussels,N
N0G1H6,N0G,South Bruce,N
N0G1J0,N0G,Cargill,N
N0G1K0,N0G,Chepstow,N
N0G1L0,N0G,Chesley,N
N0G1M0,N0G,Clifford,N
N0G1N0,N0G,Conn,N
N0G1P0,N0G,Drayton,N
N0G1T0,N0G,Ethel,N
N0G1V0,N0G,Fordwich,N
N0G1W0,N0G,Formosa,N
N0G1X0,N0G,Gorrie,N
N0G1Y0,N0G,Gowanstown,N
N0G1Z0,N0G,Harriston,N
N0G2A0,N0G,Holstein,N
N0G2C0,N0G,Inverhuron,N
N0G2E0,N0G,Kenilworth,N
N0G2H0,N0G,Lucknow,N
N0G2K0,N0G,Moorefield,N
N0G2L0,N0G,Mount Forest,N
N0G2M0,N0G,Neustadt,N
N0G2N0,N0G,Paisley,N
N0G2P0,N0G,Palmerston,N
N0G2R0,N0G,Ripley,N
N0G2S0,N0G,Teeswater,N
N0G2V0,N0G,Walkerton,N
N0G2W0,N0G,Wingham,N
N0G2X0,N0G,Wroxeter,N
N0G3A0,N0G,Listowel,N
N0H1A0,N0H,Allenford,N
N0H1A1,N0H,Wiarton,N
N0H1B0,N0H,Annan,N
N0H1C0,N0H,Berkeley,N
N0H1E0,N0H,Bognor,N
N0H1G0,N0H,Chatsworth,N
N0H1H0,N0H,Chippawa Hill,N
N0H1J0,N0H,Clarksburg,N
N0H1L0,N0H,Dobbinton,N
N0H1M0,N0H,Dyers Bay,N
N0H1N0,N0H,Heathcote,N
N0H1P0,N0H,Sauble Beach South,N
N0H1R0,N0H,Holland Centre,N
N0H1S0,N0H,Kemble,N
N0H1T0,N0H,Kiawanna Beach,N
N0H1V0,N0H,Leith,N
N0H1W0,N0H,Northern Bruce Peninsula,N
N0H1X0,N0H,Mar,N
N0H1Y0,N0H,Meaford,N
N0H1Z0,N0H,Miller Lake,N
N0H2A0,N0H,Oliphant,N
N0H2B0,N0H,Pike Bay,N
N0H2C7,N0H,Saugeen,N
N0H2E0,N0H,Ravenna,N
N0H2G0,N0H,Sauble Beach,N
N0H2H0,N0H,Sauble Beach North,N
N0H2K0,N0H,Shallow Lake,N
N0H2M0,N0H,Stokes Bay,N
N0H2N0,N0H,Tara,N
N0H2P0,N0H,Thornbury,N
N0H2R0,N0H,Tobermory,N
N0H2S0,N0H,Walters Falls,N
N0H2V0,N0H,Williamsford,N
N0H2W0,N0H,Woodford,N
N0J1A0,N0J,Beachville,N
N0J1B0,N0J,Bright,N
N0J1C0,N0J,Burgessville,N
N0J1E0,N0J,Courtland,N
N0J1G0,N0J,Drumbo,N
N0J1H0,N0J,Eden,N
N0J1J0,N0J,Embro,N
N0J1K0,N0J,Glen Meyer,N
N0J1L0,N0J,Hickson,N
N0J1M0,N0J,Innerkip,N
N0J1N0,N0J,Mount Elgin,N
N0J1P0,N0J,Norwich,N
N0J1S0,N0J,Plattsville,N
N0J1T0,N0J,Port Burwell,N
N0J1W0,N0J,Salford,N
N0J1X0,N0J,Springford,N
N0J1Y0,N0J,Straffordville,N
N0J1Z0,N0J,Vienna,N
N0K1A0,N0K,Bornholm,N
N0K1B0,N0K,Brodhagen,N
N0K1C0,N0K,Brunner,N
N0K1E0,N0K,Dublin,N
N0K1G0,N0K,Egmondville,N
N0K1H0,N0K,Fullarton,N
N0K1J0,N0K,Gads Hill Station,N
N0K1K0,N0K,Kirkton,N
N0K1L0,N0K,Millbank,N
N0K1M0,N0K,Milverton,N
N0K1N0,N0K,Mitchell,N
N0K1P0,N0K,Monkton,N
N0K1S0,N0K,Poole,N
N0K1T0,N0K,Rostock,N
N0K1V0,N0K,St Pauls Station,N
N0K1W0,N0K,Seaforth,N
N0K1X0,N0K,Sebringville,N
N0K1Y0,N0K,Staffa,N
N0K2A0,N0K,Woodham,N
N0K2K0,N0K,Perth County,N
N0K4K0,N0K,Newton,N
N0L1A0,N0L,Appin,N
N0L1C0,N0L,Brownsville,N
N0L1E0,N0L,Delaware,N
N0L1G1,N0L,North Dorchester,N
N0L1H0,N0L,Duart,N
N0L1I0,N0L,Port Stanley,N
N0L1J0,N0L,Dutton,N
N0L1K0,N0L,Fingal,N
N0L1L0,N0L,Glanworth,N
N0L1N0,N0L,Harrietsville,N
N0L1P0,N0L,Iona Station,N
N0L1R0,N0L,Komoka,N
N0L1S0,N0L,Lambeth,N
N0L1V0,N0L,Mossley,N
N0L1W0,N0L,Mount Brydges,N
N0L1X0,N0L,Rodney,N
N0L1Y0,N0L,Muncey,N
N0L1Z0,N0L,Newbury,N
N0L2B0,N0L,Putnam,N
N0L2E0,N0L,Shedden,N
N0L2G0,N0L,Southwold,N
N0L2H0,N0L,Sparta,N
N0L2K0,N0L,Talbotville Royal,N
N0L2M0,N0L,Wallacetown,N
N0L2N0,N0L,Wardsville,N
N0L2P0,N0L,West Lorne,N
N0L2R0,N0L,Aylmer West,N
N0M0G0,N0M,Exeter,N
N0M1A0,N0M,Ailsa Craig,N
N0M1B0,N0M,Kerwood,N
N0M1C0,N0M,Arva,N
N0M1H0,N0M,Blyth,N
N0M1J0,N0M,Clinton,N
N0M1K0,N0M,Centralia,N
N0M1M0,N0M,Crediton,N
N0M1N0,N0M,Dashwood,N
N0M1P0,N0M,London,N
N0M1R0,N0M,Dungannon,N
N0M1T0,N0M,Grand Bend,N
N0M1V0,N0M,Granton,N
N0M1W0,N0M,Hay,N
N0M1X0,N0M,Hensall,N
N0M1Y0,N0M,Huron Park,N
N0M2C0,N0M,Ingersoll,N
N0M2E0,N0M,Kippen,N
N0M2H0,N0M,Londesborough,N
N0M2K0,N0M,Parkhill,N
N0M2L0,N0M,Port Franks,N
N0M2M0,N0M,Thamesford,N
N0M2P0,N0M,Thorndale,N
N0M2S0,N0M,Watford,N
N0M2T0,N0M,Zurich,N
N0N0N0,N0N,Wyoming,N
N0N1A0,N0N,Alvinston,N
N0N1B0,N0N,Bear Creek,N
N0N1C0,N0N,Bright's Grove,N
N0N1E0,N0N,Plympton-Wyoming,N
N0N1G0,N0N,Corunna,N
N0N1H0,N0N,Courtright,N
N0N1J0,N0N,Forest,N
N0N1K0,N0N,Inwood,N
N0N1L0,N0N,Ipperwash Beach,N
N0N1M0,N0N,Mooretown,N
N0N1N0,N0N,Oil City,N
N0N1P0,N0N,Oil Springs,N
N0N1R0,N0N,Petrolia,N
N0N1S0,N0N,Ravenswood,N
N0P0P0,N0P,Ridgetown,N
N0P1A0,N0P,Erieau,N
N0P1B0,N0P,Blytheswood,N
N0P1C0,N0P,Bothwell,N
N0P1E0,N0P,Cedar Springs,N
N0P1E8,N0P,Chatham-Kent,N
N0P1H0,N0P,Coatsworth Station,N
N0P1J0,N0P,Tilbury,N
N0P1K0,N0P,Croton,N
N0P1M0,N0P,Dresden,N
N0P1S0,N0P,Kent Bridge,N
N0P1T0,N0P,Highgate,N
N0P1W0,N0P,Merlin,N
N0P1X0,N0P,Rondeau Park,N
N0P1Y0,N0P,North Buxton,N
N0P2A0,N0P,Port Alma,N
N0P2B0,N0P,Sombra,N
N0P2G0,N0P,Ruthven,N
N0P2J0,N0P,Staples,N
N0P2K0,N0P,Thamesville,N
N0P2M0,N0P,Tupperville,N
N0P2P0,N0P,Wheatley,N
N0P2R0,N0P,Wilkesport,N
N0R1A0,N0R,Belle River,N
N0R1A2,N0R,Gosfield South,N
N0R1B0,N0R,Cottam,N
N0R1C0,N0R,Emeryville,N
N0R1E0,N0R,Essex,N
N0R1G0,N0R,Harrow,N
N0R1G2,N0R,Kingsville,N
N0R1J0,N0R,Mcgregor,N
N0R1K0,N0R,Maidstone,N
N0R1L0,N0R,Oldcastle,N
N0R1M0,N0R,Pelee Island,N
N0R1N0,N0R,Pointe Aux Roches,N
N0R1P0,N0R,River Canard,N
N0R1R0,N0R,Rochester,N
N0R1T0,N0R,Scudder,N
N1A0A1,N1A,Dunnville,N
N1M0A1,N1M,Fergus,N
N1M1Z6,N1M,West Garafraxa,N
N1M2Z5,N1M,Nichol,N
N1R1K0,N1R,Cambridge Galt,N
N1R1N8,N1R,Galt,N
N2Z2L4,N2Z,Huron,N
N3C1C6,N3C,Hespeler,N
N3H1B7,N3H,Preston,N
N3L3E1,N3L,St George Brant,N
N3Y0A2,N3Y,Simcoe,N
N4G0A1,N4G,Tillsonburg,N
N4G0E2,N4G,Tilsonburg,N
N4K0A1,N4K,Owen Sound,N
N4N0A1,N4N,Hanover,N
N4S7W2,N4S,East Zorra-Tavistock,N
N4T0E1,N4T,Blandford-Blenheim,N
N5C1A1,N5C,South-West Oxford,N
N5H2V6,N5H,Malahide,N
N5P0B4,N5P,Saint Thomas,N
N5P1A8,N5P,St. Thomas,N
N5P1B0,N5P,St.-Thomas,N
N7A0A1,N7A,Goderich,N
N7G0A1,N7G,Strathroy,N
N7G3X2,N7G,Adelaide,N
N7S0A1,N7S,Sarnia,N
N7S1N0,N7S,Clearwater,N
N7T8A6,N7T,Sarnia 45,N
N8A0A2,N8A,Wallaceburg,N
N8H0A1,N8H,Leamington,N
N8H2G1,N8H,Mersea,N
N8M1P4,N8M,Anderdon,N
N8M2R3,N8M,Gosfield North,N
N8N0A1,N8N,Sandwich South,N
N8N0A4,N8N,Tecumseh,N
N8N2L9,N8N,Saint Clair Beach,N
N8N3N7,N8N,St. Clair Beach,N
N8Y1A0,N8Y,Walkerville,N
N9C1B0,N9C,Sandwich,N
N9G1A0,N9G,Oliver,N
N9V0A1,N9V,Amherstburg,N
P0A0A0,P0A,Novar,P
P0A1A0,P0A,Ahmic Harbour,P
P0A1B0,P0A,Algonquin Park,P
P0A1C0,P0A,Burks Falls,P
P0A1E0,P0A,Dorset,P
P0A1G0,P0A,Dunchurch,P
P0A1H0,P0A,Dwight,P
P0A1J0,P0A,Emsdale,P
P0A1K0,P0A,Huntsville,P
P0A1L0,P0A,Katrine,P
P0A1M0,P0A,Kearney,P
P0A1N0,P0A,Kingsway,P
P0A1P0,P0A,Magnetawan,P
P0A1S0,P0A,Oxtongue Lake,P
P0A1T0,P0A,Penlake,P
P0A1V0,P0A,Russell Landing,P
P0A1W0,P0A,Scotia,P
P0A1Y0,P0A,Sprucedale,P
P0A1Z0,P0A,Sundridge,P
P0B1A0,P0B,Baysville,P
P0B1B0,P0B,Beaumaris,P
P0B1B3,P0B,Bracebridge,P
P0B1E0,P0B,Milford Bay,P
P0B1G0,P0B,Minett,P
P0B1H0,P0B,Mortimers Point,P
P0B1J0,P0B,Port Carling,P
P0B1K0,P0B,Port Sandfield,P
P0B1L0,P0B,Port Sydney,P
P0B1M0,P0B,Utterson,P
P0B1N0,P0B,Van Kloughnet,P
P0B1P0,P0B,Windermere,P
P0C0A1,P0C,Mactier,P
P0C1A0,P0C,Bala,P
P0C1B0,P0C,Bala Park,P
P0C1C0,P0C,Foots Bay,P
P0C1E0,P0C,Glen Orchard,P
P0C1G0,P0C,Gravenhurst,P
P0C1J0,P0C,Rosseau,P
P0C1K0,P0C,Rosseau Road,P
P0C1L0,P0C,Tomelin Bluffs,P
P0C1M0,P0C,Torrance,P
P0E1A0,P0E,Cedar Nook,P
P0E1B0,P0E,Crooked Bay,P
P0E1C0,P0E,Go Home,P
P0E1E0,P0E,Honey Harbour,P
P0E1G0,P0E,Kilworthy,P
P0E1H0,P0E,Klueys Bay,P
P0E1J0,P0E,Morrison Landing,P
P0E1K0,P0E,Muldrew Lake,P
P0E1L0,P0E,Port Stanton,P
P0E1M0,P0E,Potters Landing,P
P0E1P0,P0E,South Bay,P
P0E1R0,P0E,Wood Landing,P
P0G1A0,P0G,Britt,P
P0G1B0,P0G,Byng Inlet,P
P0G1C0,P0G,Mckellar,P
P0G1E0,P0G,Moon River,P
P0G1G0,P0G,Nobel,P
P0G1H0,P0G,Orrville,P
P0G1J0,P0G,Pickerel,P
P0G1K0,P0G,Pointe-Au-Baril-Station,P
P0G1L0,P0G,Sans Souci,P
P0G1P0,P0G,Ardbeg,P
P0H1A0,P0H,Arnstein,P
P0H1B0,P0H,Astorville,P
P0H1E0,P0H,Bonfield,P
P0H1G0,P0H,Cache Bay,P
P0H1H0,P0H,Callander,P
P0H1H1,P0H,Temagami,P
P0H1J0,P0H,Commanda,P
P0H1K0,P0H,Corbeil,P
P0H1L0,P0H,Crystal Falls,P
P0H1M0,P0H,Field,P
P0H1N0,P0H,Golden Valley,P
P0H1P0,P0H,Hornell Heights,P
P0H1R0,P0H,Lavigne,P
P0H1S0,P0H,Loring,P
P0H1T0,P0H,Marten River,P
P0H1V0,P0H,Mattawa,P
P0H1W0,P0H,Nipissing,P
P0H1X0,P0H,Nipissing Junction,P
P0H1Y0,P0H,Port Loring,P
P0H1Z0,P0H,Powassan,P
P0H2A0,P0H,Redbridge,P
P0H2B0,P0H,Sturgeon Falls,P
P0H2C0,P0H,River Valley,P
P0H2E0,P0H,Rutherglen,P
P0H2K0,P0H,Tilden Lake,P
P0H2L0,P0H,Trout Creek,P
P0H2M0,P0H,Verner,P
P0H2N0,P0H,Warren,P
P0H2R0,P0H,Restoule,P
P0H2S0,P0H,Kiosk,P
P0J0Y0,P0J,Charlton,P
P0J1A0,P0J,Belle Vallee,P
P0J1B0,P0J,Charlton Station,P
P0J1C0,P0J,Cobalt,P
P0J1E0,P0J,Earlton,P
P0J1G0,P0J,Elk Lake,P
P0J1H0,P0J,Englehart,P
P0J1J0,P0J,Gowganda,P
P0J1K0,P0J,North Cobalt,P
P0J1L0,P0J,Hilliardton,P
P0J1M0,P0J,Kenabeek,P
P0J1N0,P0J,Latchford,P
P0J1P0,P0J,New Liskeard,P
P0J1S0,P0J,Thornloe,P
P0K1A0,P0K,Chaput Hughes,P
P0K1B0,P0K,Dobie,P
P0K1C0,P0K,Holtyre,P
P0K1E0,P0K,Iroquois Falls,P
P0K1E6,P0K,Val Gagne,P
P0K1G0,P0K,Iroquois Falls A,P
P0K1H0,P0K,Iroquois Falls M,P
P0K1J0,P0K,Kearns,P
P0K1K0,P0K,King Kirkland,P
P0K1L0,P0K,Larder Lake,P
P0K1M0,P0K,Matachewan,P
P0K1N0,P0K,Matheson,P
P0K1P0,P0K,Monteith,P
P0K1R0,P0K,Ramore,P
P0K1S0,P0K,Sesekinika,P
P0K1T0,P0K,Swastika,P
P0K1V0,P0K,Tarzwell,P
P0K1X0,P0K,Virginiatown,P
P0L1A0,P0L,Attawapiskat,P
P0L1B0,P0L,Calstock,P
P0L1C0,P0L,Cochrane,P
P0L1E0,P0L,Driftwood,P
P0L1G0,P0L,Fauquier,P
P0L1H0,P0L,Fort Albany,P
P0L1J0,P0L,Fraserdale,P
P0L1K0,P0L,Frederickhouse,P
P0L1L0,P0L,Hallebourg,P
P0L1M0,P0L,Harty,P
P0L1N0,P0L,Hearst,P
P0L1P0,P0L,Hunta,P
P0L1R0,P0L,Jogues,P
P0L1S0,P0L,Kashechewan,P
P0L1T0,P0L,Mattice,P
P0L1V0,P0L,Moonbeam,P
P0L1W0,P0L,Moose Factory,P
P0L1X0,P0L,Moose River,P
P0L1Y0,P0L,Moosonee,P
P0L1Z0,P0L,Opasatika,P
P0L2A0,P0L,Sasakipao,P
P0L2B0,P0L,Smooth Rock Falls,P
P0L2C0,P0L,Strickland,P
P0L2E0,P0L,Val Cote,P
P0L2G0,P0L,Valrita,P
P0L2H0,P0L,Peawanuck,P
P0M0S0,P0M,Foleyet,P
P0M1A0,P0M,Alban,P
P0M1B0,P0M,Azilda,P
P0M1C0,P0M,Biscotasing,P
P0M1E0,P0M,Blezard Valley,P
P0M1G0,P0M,Burwash,P
P0M1H0,P0M,Capreol,P
P0M1J0,P0M,Cartier,P
P0M1K0,P0M,Chapleau,P
P0M1M0,P0M,Nickel Centre,P
P0M1N0,P0M,Copper Cliff,P
P0M1P0,P0M,Creighton Mine,P
P0M1R0,P0M,Dowling,P
P0M1S0,P0M,Falconbridge,P
P0M1V0,P0M,Garson,P
P0M1W0,P0M,Gogama,P
P0M1X0,P0M,Hagar,P
P0M1Y0,P0M,Hanmer,P
P0M1Y1,P0M,Valley East,P
P0M1Z0,P0M,Hornepayne,P
P0M2A0,P0M,Killarney,P
P0M2B0,P0M,Kormak,P
P0M2C0,P0M,Levack,P
P0M2E0,P0M,Lively,P
P0M2G0,P0M,Markstay,P
P0M2H0,P0M,Missanabie,P
P0M2J0,P0M,Mobert,P
P0M2K0,P0M,Monetville,P
P0M2M0,P0M,Walden,P
P0M2N0,P0M,Noelville,P
P0M2P0,P0M,Oba,P
P0M2R0,P0M,Onaping,P
P0M2S0,P0M,Ramsey,P
P0M2T0,P0M,Ridgeview,P
P0M2V0,P0M,Rutter,P
P0M2W2,P0M,Sultan,P
P0M2X0,P0M,Shining Tree,P
P0M2Y0,P0M,Skead,P
P0M3A0,P0M,Val Caron,P
P0M3B0,P0M,Val Therese,P
P0M3E0,P0M,Whitefish,P
P0M3G0,P0M,White River,P
P0M3H0,P0M,Worthington,P
P0N1A0,P0N,Connaught,P
P0N1B0,P0N,Panmour,P
P0N1C0,P0N,Porcupine,P
P0N1E0,P0N,Porquis Junction,P
P0N1G0,P0N,Schumacher,P
P0N1H0,P0N,South Porcupine,P
P0N1J0,P0N,Tunis,P
P0N1N0,P0N,Timmins,P
P0P0P0,P0P,Grand Manitou Island,P
P0P1A0,P0P,Birch Island,P
P0P1B0,P0P,Cutler,P
P0P1C0,P0P,Espanola,P
P0P1E0,P0P,Evansville,P
P0P1G0,P0P,West Bay First Nation,P
P0P1H0,P0P,Gore Bay,P
P0P1J0,P0P,Kagawong,P
P0P1K0,P0P,Little Current,P
P0P1L0,P0P,Mcgregor Bay,P
P0P1M0,P0P,Mckerrow,P
P0P1M9,P0P,Spring Bay,P
P0P1N0,P0P,Manitowaning,P
P0P1P0,P0P,Massey,P
P0P1R0,P0P,Meldrum Bay,P
P0P1S0,P0P,Mindemoya,P
P0P1T0,P0P,Providence Bay,P
P0P1V0,P0P,Serpent River,P
P0P1W0,P0P,Sheguiandah,P
P0P1X0,P0P,Sheshegwaning,P
P0P1Y0,P0P,Silver Water,P
P0P1Z0,P0P,South Baymouth,P
P0P2A0,P0P,Spanish,P
P0P2C0,P0P,Tehkummah,P
